Quarter,Year,Data,CCG_Code,AT_CODE,Region_Code,Patient_Type,Band_1,Band_2,Band_3,Urgent_Occasional,Free___Arrest_of_Bleeding,Free___Bridge_Repairs,Free___Denture_Repair,Free___Prescription_Issue,Free___Removal_of_sutures,Total
Q2,2013/2014,Provisional,09G,Q68,Y57,Child,15578,14901,1452,1243.2,0,0,0,0,1,33175.2
Q2,2013/2014,Provisional,09G,Q68,Y57,Non-Paying Adult,5684,14523,22428,2755.2,1.2,1.2,47,0,5,45444.6
Q2,2013/2014,Provisional,09G,Q68,Y57,Paying Adult,24686,35358,27612,5728.8,4.8,12,208,0.75,19,93629.35
Q2,2013/2014,Provisional,09H,Q68,Y57,Child,4868,5298,696,591.6,0,0,0,0,0,11453.6
Q2,2013/2014,Provisional,09H,Q68,Y57,Non-Paying Adult,1563,4983,11448,1428,0,0,16,0,1,19439
Q2,2013/2014,Provisional,09H,Q68,Y57,Paying Adult,5567,10704,8640,2822.4,0,3.6,69,0,1,27807
Q2,2013/2014,Provisional,09J,Q67,Y57,Child,6704,9207,1020,666,0,0,0,0,0,17597
Q2,2013/2014,Provisional,09J,Q67,Y57,Non-Paying Adult,2072,7809,11472,1366.8,0,1.2,32,0,3,22756
Q2,2013/2014,Provisional,09J,Q67,Y57,Paying Adult,7772,16197,10332,2163.6,3.6,4.8,118,0,4,36595
Q2,2013/2014,Provisional,09L,Q68,Y57,Child,7202,6561,768,441.6,1.2,0,0,0,1,14974.8
Q2,2013/2014,Provisional,09L,Q68,Y57,Non-Paying Adult,1515,3837,5892,664.8,0,1.2,4,0,1,11915
Q2,2013/2014,Provisional,09L,Q68,Y57,Paying Adult,9382,14571,10944,2218.8,0,9.6,76,0,5,37206.4
Q2,2013/2014,Provisional,09N,Q68,Y57,Child,8488,6732,408,440.4,0,0,0,0,1,16069.4
Q2,2013/2014,Provisional,09N,Q68,Y57,Non-Paying Adult,1783,4605,6384,664.8,0,1.2,12,0,0,13450
Q2,2013/2014,Provisional,09N,Q68,Y57,Paying Adult,10090,13020,8016,2100,1.2,24,72,0,4,33327.2
Q2,2013/2014,Provisional,09P,Q68,Y57,Child,5631,6807,600,502.8,0,0,0,0,0,13540.8
Q2,2013/2014,Provisional,09P,Q68,Y57,Non-Paying Adult,3090,9816,14580,1506,1.2,2.4,40,0,2,29037.6
Q2,2013/2014,Provisional,09P,Q68,Y57,Paying Adult,10520,18567,12672,2557.2,2.4,0,165,0,12,44495.6
Q2,2013/2014,Provisional,09W,Q67,Y57,Child,9934,16587,1908,2037.6,1.2,0,0,0,0,30467.8
Q2,2013/2014,Provisional,09W,Q67,Y57,Non-Paying Adult,3343,13002,21144,4167.6,0,0,27,0,6,41689.6
Q2,2013/2014,Provisional,09W,Q67,Y57,Paying Adult,10537,22209,16332,6080.4,13.2,0,71,0,6,55248.6
Q2,2013/2014,Provisional,09X,Q68,Y57,Child,11288,10314,528,619.2,0,0,0,0,0,22749.2
Q2,2013/2014,Provisional,09X,Q68,Y57,Non-Paying Adult,2326,5766,6276,766.8,0,0,26,0,1,15161.8
Q2,2013/2014,Provisional,09X,Q68,Y57,Paying Adult,15114,23574,12912,3608.4,3.6,1.2,125,0,14,55352.2
Q2,2013/2014,Provisional,09Y,Q68,Y57,Child,13079,10953,1056,744,1.2,0,1,0,0,25834.2
Q2,2013/2014,Provisional,09Y,Q68,Y57,Non-Paying Adult,3056,7359,11976,1258.8,0,1.2,19,0,3,23673
Q2,2013/2014,Provisional,09Y,Q68,Y57,Paying Adult,13375,19911,15012,2984.4,2.4,2.4,71,0,2,51360.2
Q2,2013/2014,Provisional,10A,Q67,Y57,Child,6835,6219,1356,535.2,0,0,1,0,0,14946.2
Q2,2013/2014,Provisional,10A,Q67,Y57,Non-Paying Adult,3436,8205,16776,1476,1.2,2.4,31,0,3,29930.6
Q2,2013/2014,Provisional,10A,Q67,Y57,Paying Adult,11481,16218,13032,2048.4,1.2,3.6,116,0,5,42905.2
Q2,2013/2014,Provisional,10C,Q68,Y57,Child,3288,2751,228,151.2,0,1.2,0,0,0,6419.4
Q2,2013/2014,Provisional,10C,Q68,Y57,Non-Paying Adult,637,1725,2652,200.4,0,0,0,0,1,5215.4
Q2,2013/2014,Provisional,10C,Q68,Y57,Paying Adult,3592,4872,3648,674.4,0,0,10,0,1,12797.4
Q2,2013/2014,Provisional,10D,Q67,Y57,Child,3328,3150,432,384,0,0,0,0,0,7294
Q2,2013/2014,Provisional,10D,Q67,Y57,Non-Paying Adult,1394,4083,6420,836.4,0,0,11,0,1,12745.4
Q2,2013/2014,Provisional,10D,Q67,Y57,Paying Adult,3860,6180,3780,843.6,2.4,1.2,23,0,0,14690.2
Q2,2013/2014,Provisional,10E,Q67,Y57,Child,3791,4191,348,366,0,0,0,0,0,8696
Q2,2013/2014,Provisional,10E,Q67,Y57,Non-Paying Adult,2611,7605,9624,1291.2,0,0,32,0,0,21163.2
Q2,2013/2014,Provisional,10E,Q67,Y57,Paying Adult,6660,10338,6144,1387.2,0,4.8,96,0,1,24631
Q2,2013/2014,Provisional,10G,Q69,Y57,Child,5697,5754,852,381.6,0,0,0,0,1,12685.6
Q2,2013/2014,Provisional,10G,Q69,Y57,Non-Paying Adult,1327,3423,4788,646.8,0,0,9,0,0,10193.8
Q2,2013/2014,Provisional,10G,Q69,Y57,Paying Adult,8029,10731,6876,1798.8,0,0,46,0,3,27483.8
Q2,2013/2014,Provisional,10H,Q69,Y57,Child,11332,10848,996,772.8,0,0,0,0,1,23949.8
Q2,2013/2014,Provisional,10H,Q69,Y57,Non-Paying Adult,2385,7734,12456,1524,0,0,14,0,1,24114
Q2,2013/2014,Provisional,10H,Q69,Y57,Paying Adult,12563,20970,14520,3284.4,1.2,16.8,36,0.75,6,51398.15
Q2,2013/2014,Provisional,10J,Q70,Y57,Child,8681,7410,1008,681.6,0,0,1,0,0,17781.6
Q2,2013/2014,Provisional,10J,Q70,Y57,Non-Paying Adult,2177,4803,6504,1002,0,0,11,0,1,14498
Q2,2013/2014,Provisional,10J,Q70,Y57,Paying Adult,12506,16095,10092,3318,1.2,2.4,66,0,5,42085.6
Q2,2013/2014,Provisional,10K,Q70,Y57,Child,7703,5721,636,682.8,0,0,1,0,0,14743.8
Q2,2013/2014,Provisional,10K,Q70,Y57,Non-Paying Adult,2355,5229,7476,1362,0,0,17,0,0,16439
Q2,2013/2014,Provisional,10K,Q70,Y57,Paying Adult,12089,15441,10680,2956.8,2.4,3.6,83,0,11,41266.8
Q2,2013/2014,Provisional,10L,Q70,Y57,Child,4712,4515,600,391.2,0,0,0,0,0,10218.2
Q2,2013/2014,Provisional,10L,Q70,Y57,Non-Paying Adult,2301,6510,8148,1096.8,0,2.4,5,0,0,18063.2
Q2,2013/2014,Provisional,10L,Q70,Y57,Paying Adult,7577,11940,8280,1927.2,2.4,14.4,95,0,9,29845
Q2,2013/2014,Provisional,10M,Q69,Y57,Child,4686,3504,384,325.2,0,0,0,0,0,8899.2
Q2,2013/2014,Provisional,10M,Q69,Y57,Non-Paying Adult,1163,2724,3924,594,0,0,4,0,0,8409
Q2,2013/2014,Provisional,10M,Q69,Y57,Paying Adult,6214,9078,4944,1456.8,0,4.8,15,0,1,21713.6
Q2,2013/2014,Provisional,10N,Q69,Y57,Child,2762,2382,144,170.4,0,0,0,0,0,5458.4
Q2,2013/2014,Provisional,10N,Q69,Y57,Non-Paying Adult,325,849,1788,200.4,0,0,2,0,1,3165.4
Q2,2013/2014,Provisional,10N,Q69,Y57,Paying Adult,1736,2955,2484,591.6,0,0,4,0,8,7778.6
Q2,2013/2014,Provisional,10Q,Q69,Y57,Child,27314,27777,2784,2079.6,0,0,0,0,1,59955.6
Q2,2013/2014,Provisional,10Q,Q69,Y57,Non-Paying Adult,6459,20115,23700,3909.6,1.2,2.4,45,0,2,54234.2
Q2,2013/2014,Provisional,10Q,Q69,Y57,Paying Adult,36139,59853,35892,10160.4,0,4.8,291,0,13,142353.2
Q2,2013/2014,Provisional,10R,Q70,Y57,Child,7306,7947,912,508.8,0,0,0,0,0,16673.8
Q2,2013/2014,Provisional,10R,Q70,Y57,Non-Paying Adult,3146,9177,14508,1638,0,0,13,0,0,28482
Q2,2013/2014,Provisional,10R,Q70,Y57,Paying Adult,11220,15921,10896,2647.2,0,4.8,69,0,5,40763
Q2,2013/2014,Provisional,10T,Q69,Y57,Child,3971,7041,792,680.4,0,0,0,0,0,12484.4
Q2,2013/2014,Provisional,10T,Q69,Y57,Non-Paying Adult,1323,6231,12072,1888.8,0,0,16,0,0,21530.8
Q2,2013/2014,Provisional,10T,Q69,Y57,Paying Adult,2971,6921,5940,2022,1.2,1.2,53,0,2,17911.4
Q2,2013/2014,Provisional,10V,Q70,Y57,Child,7768,6045,528,478.8,0,0,0,0,0,14819.8
Q2,2013/2014,Provisional,10V,Q70,Y57,Non-Paying Adult,2874,6204,8688,1038,0,0,17,0,4,18825
Q2,2013/2014,Provisional,10V,Q70,Y57,Paying Adult,10286,14094,9612,1984.8,0,0,61,0,3,36040.8
Q2,2013/2014,Provisional,10W,Q69,Y57,Child,5359,5427,468,338.4,0,0,0,0,0,11592.4
Q2,2013/2014,Provisional,10W,Q69,Y57,Non-Paying Adult,1839,5295,8220,811.2,0,0,18,0,0,16183.2
Q2,2013/2014,Provisional,10W,Q69,Y57,Paying Adult,6040,9387,6048,1225.2,1.2,0,61,0,6,22768.4
Q2,2013/2014,Provisional,10X,Q70,Y57,Child,6672,10560,768,847.2,0,0,3,0,2,18852.2
Q2,2013/2014,Provisional,10X,Q70,Y57,Non-Paying Adult,3827,11934,17580,2588.4,0,0,52,0,11,35992.4
Q2,2013/2014,Provisional,10X,Q70,Y57,Paying Adult,8904,18063,14232,3433.2,3.6,1.2,169,0,35,44841
Q2,2013/2014,Provisional,10Y,Q69,Y57,Child,7707,5775,564,526.8,0,0,1,0,0,14573.8
Q2,2013/2014,Provisional,10Y,Q69,Y57,Non-Paying Adult,1839,4449,5364,962.4,0,0,12,0,0,12626.4
Q2,2013/2014,Provisional,10Y,Q69,Y57,Paying Adult,8280,11130,7860,1923.6,0,0,53,0,1,29247.6
Q2,2013/2014,Provisional,11A,Q70,Y57,Child,23068,16692,1236,1323.6,0,0,0,0,0,42319.6
Q2,2013/2014,Provisional,11A,Q70,Y57,Non-Paying Adult,6317,13761,16464,2049.6,0,1.2,66,0,1,38659.8
Q2,2013/2014,Provisional,11A,Q70,Y57,Paying Adult,39065,48753,28248,6376.8,0,9.6,392,0,3,122847.4
Q2,2013/2014,Provisional,11C,Q69,Y57,Child,5078,3627,144,319.2,0,0,0,0,0,9168.2
Q2,2013/2014,Provisional,11C,Q69,Y57,Non-Paying Adult,1007,2886,3576,468,1.2,0,3,0,0,7941.2
Q2,2013/2014,Provisional,11C,Q69,Y57,Paying Adult,4946,8787,5436,1298.4,0,0,13,0,3,20483.4
Q2,2013/2014,Provisional,11D,Q69,Y57,Child,5788,4767,528,290.4,0,0,0,0,0,11373.4
Q2,2013/2014,Provisional,11D,Q69,Y57,Non-Paying Adult,954,2571,4488,367.2,0,0,6,0,0,8386.2
Q2,2013/2014,Provisional,11D,Q69,Y57,Paying Adult,7285,11634,7500,1420.8,1.2,0,53,0,1,27895
Q2,2013/2014,Provisional,11E,Q64,Y57,Child,8165,7155,540,375.6,0,0,1,0,0,16236.6
Q2,2013/2014,Provisional,11E,Q64,Y57,Non-Paying Adult,2704,7014,7260,866.4,0,0,16,0,4,17864.4
Q2,2013/2014,Provisional,11E,Q64,Y57,Paying Adult,12435,17775,9948,2311.2,1.2,6,61,0,9,42546.4
Q2,2013/2014,Provisional,11H,Q65,Y57,Child,17707,19839,1776,1383.6,0,0,0,0,0,40705.6
Q2,2013/2014,Provisional,11H,Q65,Y57,Non-Paying Adult,8201,24174,32916,3784.8,0,4.8,43,0,3,69126.6
Q2,2013/2014,Provisional,11H,Q65,Y57,Paying Adult,26598,38397,21972,5184,1.2,8.4,135,0,21,92316.6
Q2,2013/2014,Provisional,11J,Q70,Y57,Child,27210,23541,1968,1677.6,0,0,0,0,0,54396.6
Q2,2013/2014,Provisional,11J,Q70,Y57,Non-Paying Adult,11894,29124,35988,4381.2,0,2.4,110,0,5,81504.6
Q2,2013/2014,Provisional,11J,Q70,Y57,Paying Adult,51359,77211,45732,8703.6,0,28.8,561,0.75,27,183623.15
Q2,2013/2014,Provisional,11M,Q64,Y57,Child,23890,22392,2244,1752,0,0,1,0,1,50280
Q2,2013/2014,Provisional,11M,Q64,Y57,Non-Paying Adult,7818,20355,22728,3075.6,0,0,69,0,3,54048.6
Q2,2013/2014,Provisional,11M,Q64,Y57,Paying Adult,29409,46461,26088,6411.6,1.2,14.4,294,0,19,108698.2
Q2,2013/2014,Provisional,11N,Q66,Y57,Child,19304,19974,1296,1582.8,1.2,0,0,0,0,42158
Q2,2013/2014,Provisional,11N,Q66,Y57,Non-Paying Adult,8551,23748,29652,4574.4,0,1.2,94,0,0,66620.6
Q2,2013/2014,Provisional,11N,Q66,Y57,Paying Adult,29247,50775,30144,8637.6,2.4,12,427,0,3,119248
Q2,2013/2014,Provisional,11T,Q65,Y57,Child,8773,8256,828,583.2,0,0,0,0,0,18440.2
Q2,2013/2014,Provisional,11T,Q65,Y57,Non-Paying Adult,2945,9762,11376,1267.2,0,0,58,0,3,25411.2
Q2,2013/2014,Provisional,11T,Q65,Y57,Paying Adult,13491,22692,12060,2455.2,2.4,3.6,244,0,12,50960.2
Q2,2013/2014,Provisional,11X,Q65,Y57,Child,19966,20469,2244,1394.4,1.2,0,0,0,0,44074.6
Q2,2013/2014,Provisional,11X,Q65,Y57,Non-Paying Adult,7269,21696,27360,3048,0,0,95,0,3,59471
Q2,2013/2014,Provisional,11X,Q65,Y57,Paying Adult,32831,61524,37656,7189.2,6,9.6,529,0,23,139767.8
Q2,2013/2014,Provisional,12A,Q65,Y57,Child,9992,8463,720,553.2,0,0,1,0,1,19730.2
Q2,2013/2014,Provisional,12A,Q65,Y57,Non-Paying Adult,3006,6366,6960,801.6,0,1.2,21,0,3,17158.8
Q2,2013/2014,Provisional,12A,Q65,Y57,Paying Adult,20563,29052,13272,3388.8,2.4,13.2,214,0,7,66512.4
Q2,2013/2014,Provisional,12D,Q64,Y57,Child,7445,7704,1008,369.6,0,0,0,0,0,16526.6
Q2,2013/2014,Provisional,12D,Q64,Y57,Non-Paying Adult,2610,7218,10824,775.2,0,1.2,9,0,0,21437.4
Q2,2013/2014,Provisional,12D,Q64,Y57,Paying Adult,10907,15483,9444,1492.8,1.2,0,63,0,1,37392
Q2,2013/2014,Provisional,12F,Q44,Y54,Child,11799,13560,900,1230,0,0,0,0,1,27490
Q2,2013/2014,Provisional,12F,Q44,Y54,Non-Paying Adult,5561,19479,24120,3184.8,0,3.6,126,0,6,52480.4
Q2,2013/2014,Provisional,12F,Q44,Y54,Paying Adult,18875,33993,22476,4734,4.8,9.6,410,0,16,80518.4
Q2,2013/2014,Provisional,13P,Q54,Y55,Child,21135,31983,3720,1872,0,0,1,0,0,58711
Q2,2013/2014,Provisional,13P,Q54,Y55,Non-Paying Adult,11189,39831,66648,6984,0,4.8,163,0,3,124822.8
Q2,2013/2014,Provisional,13P,Q54,Y55,Paying Adult,24294,37227,30948,4059.6,0,7.2,337,0,1,96873.8
Q2,2013/2014,Provisional,99A,Q48,Y54,Child,12793,17973,2076,1900.8,0,0,0,0,0,34742.8
Q2,2013/2014,Provisional,99A,Q48,Y54,Non-Paying Adult,8284,33513,57864,6927.6,2.4,14.4,213,0,3,106821.4
Q2,2013/2014,Provisional,99A,Q48,Y54,Paying Adult,13078,26910,22500,5259.6,3.6,62.4,285,0,11,68109.6
Q2,2013/2014,Provisional,99C,Q49,Y54,Child,7266,6936,876,416.4,0,0,1,0,0,15495.4
Q2,2013/2014,Provisional,99C,Q49,Y54,Non-Paying Adult,3611,10149,15312,1323.6,1.2,2.4,62,0,1,30462.2
Q2,2013/2014,Provisional,99C,Q49,Y54,Paying Adult,12121,17934,11556,1815.6,0,2.4,226,0,0,43655
Q2,2013/2014,Provisional,99D,Q59,Y55,Child,5977,4143,648,351.6,1.2,0,0,0,1,11121.8
Q2,2013/2014,Provisional,99D,Q59,Y55,Non-Paying Adult,1919,3666,4584,703.2,0,0,11,0,2,10885.2
Q2,2013/2014,Provisional,99D,Q59,Y55,Paying Adult,12616,12906,7296,2169.6,0,4.8,123,0,10,35125.4
Q2,2013/2014,Provisional,99E,Q57,Y55,Child,9262,10035,1332,614.4,0,0,0,0,0,21243.4
Q2,2013/2014,Provisional,99E,Q57,Y55,Non-Paying Adult,3166,9507,16296,1392,0,2.4,36,0,1,30400.4
Q2,2013/2014,Provisional,99E,Q57,Y55,Paying Adult,13658,21534,19776,2858.4,0,2.4,122,0,1,57951.8
Q2,2013/2014,Provisional,99F,Q57,Y55,Child,4569,5490,732,291.6,0,0,0,0,0,11082.6
Q2,2013/2014,Provisional,99F,Q57,Y55,Non-Paying Adult,1552,4416,7812,496.8,0,1.2,13,0,0,14291
Q2,2013/2014,Provisional,99F,Q57,Y55,Paying Adult,8001,12828,9360,1266,0,1.2,52,0,0,31508.2
Q2,2013/2014,Provisional,99G,Q57,Y55,Child,6154,6984,1596,477.6,0,0,1,0,0,15212.6
Q2,2013/2014,Provisional,99G,Q57,Y55,Non-Paying Adult,2641,9423,17304,1478.4,0,0,19,0,0,30865.4
Q2,2013/2014,Provisional,99G,Q57,Y55,Paying Adult,9790,17544,12528,2108.4,1.2,6,59,0,2,42038.6
Q2,2013/2014,Provisional,99H,Q68,Y57,Child,9811,7416,1116,476.4,0,0,0,0,0,18819.4
Q2,2013/2014,Provisional,99H,Q68,Y57,Non-Paying Adult,2072,5049,7704,795.6,1.2,2.4,4,0,1,15629.2
Q2,2013/2014,Provisional,99H,Q68,Y57,Paying Adult,13316,17805,11832,2679.6,0,4.8,75,0,7,45719.4
Q2,2013/2014,Provisional,99J,Q67,Y57,Child,17408,14169,1020,970.8,0,0,1,0,0,33568.8
Q2,2013/2014,Provisional,99J,Q67,Y57,Non-Paying Adult,4468,10926,13596,1832.4,0,1.2,39,0,1,30863.6
Q2,2013/2014,Provisional,99J,Q67,Y57,Paying Adult,18040,25929,15444,3720,8.4,4.8,144,0,11,63301.2
Q2,2013/2014,Provisional,99K,Q68,Y57,Child,5533,5709,792,512.4,0,0,0,0,1,12547.4
Q2,2013/2014,Provisional,99K,Q68,Y57,Non-Paying Adult,1654,5145,8736,1154.4,0,0,9,0,2,16700.4
Q2,2013/2014,Provisional,99K,Q68,Y57,Paying Adult,8899,14862,14040,2863.2,1.2,2.4,65,0,1,40733.8
Q2,2013/2014,Provisional,99M,Q70,Y57,Child,7081,6651,756,532.8,0,0,0,0,0,15020.8
Q2,2013/2014,Provisional,99M,Q70,Y57,Non-Paying Adult,2030,5004,8736,1206,0,0,12,0,1,16989
Q2,2013/2014,Provisional,99M,Q70,Y57,Paying Adult,12312,17343,12420,2862,0,1.2,63,0,2,45003.2
Q2,2013/2014,Provisional,99N,Q64,Y57,Child,17591,14679,1392,1266,0,0,0,0,1,34929
Q2,2013/2014,Provisional,99N,Q64,Y57,Non-Paying Adult,5135,12630,14448,2794.8,0,2.4,30,0,2,35042.2
Q2,2013/2014,Provisional,99N,Q64,Y57,Paying Adult,26074,39075,23316,5786.4,1.2,6,141,0,17,94416.6
Q2,2013/2014,Provisional,99P,Q66,Y57,Child,31899,30120,1680,2360.4,0,0,0,0,0,66059.4
Q2,2013/2014,Provisional,99P,Q66,Y57,Non-Paying Adult,13770,34269,37980,6716.4,0,2.4,135,0,3,92875.8
Q2,2013/2014,Provisional,99P,Q66,Y57,Paying Adult,49844,85881,47868,12962.4,7.2,16.8,736,0,34,197349.4
Q2,2013/2014,Provisional,99Q,Q66,Y57,Child,10519,10749,876,757.2,0,0,0,0,0,22901.2
Q2,2013/2014,Provisional,99Q,Q66,Y57,Non-Paying Adult,6168,14712,16080,2276.4,0,0,88,0,2,39326.4
Q2,2013/2014,Provisional,99Q,Q66,Y57,Paying Adult,18425,27591,14604,3662.4,0,0,258,0,5,64545.4
Q2,2013/2014,Provisional,UnA,Q45,Y54,Child,209,288,12,9.6,0,0,0,0,0,518.6
Q2,2013/2014,Provisional,UnA,Q45,Y54,Non-Paying Adult,68,270,180,27.6,0,0,2,0,0,547.6
Q2,2013/2014,Provisional,UnA,Q45,Y54,Paying Adult,596,1098,516,79.2,0,1.2,14,0,0,2304.4
Q2,2013/2014,Provisional,UnA,Q46,Y54,Child,634,771,48,42,0,0,0,0,0,1495
Q2,2013/2014,Provisional,UnA,Q46,Y54,Non-Paying Adult,209,1212,1140,146.4,0,0,4,0,0,2711.4
Q2,2013/2014,Provisional,UnA,Q46,Y54,Paying Adult,829,1233,744,181.2,0,0,7,0,0,2994.2
Q2,2013/2014,Provisional,UnA,Q47,Y54,Child,312,168,48,27.6,0,0,0,0,0,555.6
Q2,2013/2014,Provisional,UnA,Q47,Y54,Non-Paying Adult,50,210,252,16.8,0,0,0,0,0,528.8
Q2,2013/2014,Provisional,UnA,Q47,Y54,Paying Adult,21,57,96,4.8,0,1.2,5,0,0,185
Q2,2013/2014,Provisional,UnA,Q71,Y56,Child,70,240,48,12,0,0,0,0,0,370
Q2,2013/2014,Provisional,UnA,Q71,Y56,Non-Paying Adult,52,141,1188,54,0,0,0,0,0,1435
Q2,2013/2014,Provisional,UnA,Q71,Y56,Paying Adult,126,201,660,54,0,0,0,0,0,1041
Q2,2013/2014,Provisional,UnA,Q64,Y57,Child,372,381,12,33.6,0,0,0,0,0,798.6
Q2,2013/2014,Provisional,UnA,Q64,Y57,Non-Paying Adult,155,495,540,98.4,0,0,0,0,0,1288.4
Q2,2013/2014,Provisional,UnA,Q64,Y57,Paying Adult,691,873,456,120,0,0,2,0,0,2142
Q2,2013/2014,Provisional,UnA,Q70,Y57,Child,31,33,0,8.4,0,0,0,0,0,72.4
Q2,2013/2014,Provisional,UnA,Q70,Y57,Non-Paying Adult,20,45,48,18,0,0,0,0,0,131
Q2,2013/2014,Provisional,UnA,Q70,Y57,Paying Adult,33,66,72,22.8,0,0,0,0,0,193.8
Q3,2013/2014,Provisional,00C,Q45,Y54,Child,4362,4689,324,361.2,0,0,2,0,0,9738.2
Q3,2013/2014,Provisional,00C,Q45,Y54,Non-Paying Adult,1760,5649,6696,957.6,0,0,30,0,1,15093.6
Q3,2013/2014,Provisional,00C,Q45,Y54,Paying Adult,6660,10227,6972,1389.6,0,1.2,148,0,0,25397.8
Q3,2013/2014,Provisional,00D,Q45,Y54,Child,8450,9000,1008,878.4,0,0,0,0,1,19337.4
Q3,2013/2014,Provisional,00D,Q45,Y54,Non-Paying Adult,4150,13626,24432,2582.4,0,0,124,0,4,44918.4
Q3,2013/2014,Provisional,00D,Q45,Y54,Paying Adult,12933,22992,17028,3349.2,1.2,3.6,400,0,7,56714
Q3,2013/2014,Provisional,00F,Q49,Y54,Child,6648,6720,852,412.8,0,0,0,0,0,14632.8
Q3,2013/2014,Provisional,00F,Q49,Y54,Non-Paying Adult,3077,10530,17592,1393.2,0,3.6,57,0,0,32652.8
Q3,2013/2014,Provisional,00F,Q49,Y54,Paying Adult,11324,18660,13212,1710,1.2,6,193,0,0,45106.2
Q3,2013/2014,Provisional,00G,Q49,Y54,Child,4047,4539,444,235.2,0,0,0,0,0,9265.2
Q3,2013/2014,Provisional,00G,Q49,Y54,Non-Paying Adult,2110,8304,12120,1120.8,0,4.8,40,0,0,23699.6
Q3,2013/2014,Provisional,00G,Q49,Y54,Paying Adult,7554,12279,8916,1585.2,0,18,88,0,4,30444.2
Q3,2013/2014,Provisional,00H,Q49,Y54,Child,4720,4509,564,463.2,0,0,0,0,0,10256.2
Q3,2013/2014,Provisional,00H,Q49,Y54,Non-Paying Adult,2604,7650,14496,2420.4,0,2.4,26,0,3,27201.8
Q3,2013/2014,Provisional,00H,Q49,Y54,Paying Adult,6929,11322,9084,2223.6,0,4.8,87,0,2,29652.4
Q3,2013/2014,Provisional,00J,Q45,Y54,Child,7192,7953,864,751.2,0,0,1,0,0,16761.2
Q3,2013/2014,Provisional,00J,Q45,Y54,Non-Paying Adult,3492,9870,15876,1982.4,0,2.4,49,0,0,31271.8
Q3,2013/2014,Provisional,00J,Q45,Y54,Paying Adult,11990,21780,14232,3316.8,0,8.4,197,0,1,51525.2
Q3,2013/2014,Provisional,00K,Q45,Y54,Child,11025,12192,1608,852,0,0,0,0,0,25677
Q3,2013/2014,Provisional,00K,Q45,Y54,Non-Paying Adult,5318,15285,28476,2739.6,0,1.2,110,0,5,51934.8
Q3,2013/2014,Provisional,00K,Q45,Y54,Paying Adult,16337,27462,22704,2866.8,3.6,6,393,0,8,69780.4
Q3,2013/2014,Provisional,00L,Q49,Y54,Child,10328,10440,1416,825.6,0,1.2,0,0,0,23010.8
Q3,2013/2014,Provisional,00L,Q49,Y54,Non-Paying Adult,5249,13617,20664,2386.8,1.2,7.2,72,0,0,41997.2
Q3,2013/2014,Provisional,00L,Q49,Y54,Paying Adult,20387,30975,19164,3984,4.8,31.2,392,0,6,74944
Q3,2013/2014,Provisional,00M,Q45,Y54,Child,10757,13050,936,1144.8,0,1.2,1,0,1,25891
Q3,2013/2014,Provisional,00M,Q45,Y54,Non-Paying Adult,6552,18636,27540,3445.2,1.2,13.2,131,0,1,56319.6
Q3,2013/2014,Provisional,00M,Q45,Y54,Paying Adult,14457,25644,16536,2943.6,0,31.2,260,0,4,59875.8
Q3,2013/2014,Provisional,00N,Q49,Y54,Child,5131,6819,1008,499.2,0,1.2,0,0,0,13458.4
Q3,2013/2014,Provisional,00N,Q49,Y54,Non-Paying Adult,3172,10464,18216,1809.6,0,7.2,80,0,1,33749.8
Q3,2013/2014,Provisional,00N,Q49,Y54,Paying Adult,9482,15828,11496,2101.2,1.2,52.8,194,0,6,39161.2
Q3,2013/2014,Provisional,00P,Q49,Y54,Child,10004,11535,1320,883.2,0,0,0,0,0,23742.2
Q3,2013/2014,Provisional,00P,Q49,Y54,Non-Paying Adult,5774,16191,26472,2359.2,2.4,2.4,134,0,4,50939
Q3,2013/2014,Provisional,00P,Q49,Y54,Paying Adult,15358,26127,19416,2428.8,1.2,9.6,324,0,9,63673.6
Q3,2013/2014,Provisional,00Q,Q47,Y54,Child,7557,9987,936,735.6,0,0,0,0,0,19215.6
Q3,2013/2014,Provisional,00Q,Q47,Y54,Non-Paying Adult,3461,12852,14076,1791.6,0,1.2,41,0,2,32224.8
Q3,2013/2014,Provisional,00Q,Q47,Y54,Paying Adult,5467,8658,5436,1629.6,1.2,0,76,0,0,21267.8
Q3,2013/2014,Provisional,00R,Q47,Y54,Child,3921,4635,504,549.6,0,0,0,0,0,9609.6
Q3,2013/2014,Provisional,00R,Q47,Y54,Non-Paying Adult,2892,7281,11724,1927.2,0,1.2,46,0,0,23871.4
Q3,2013/2014,Provisional,00R,Q47,Y54,Paying Adult,6608,9897,7164,2238,0,0,132,0,1,26040
Q3,2013/2014,Provisional,00T,Q46,Y54,Child,11722,14748,804,1044,0,0,1,0,0,28319
Q3,2013/2014,Provisional,00T,Q46,Y54,Non-Paying Adult,5554,16497,18372,2766,0,1.2,59,1.5,2,43252.7
Q3,2013/2014,Provisional,00T,Q46,Y54,Paying Adult,13865,18060,11688,3271.2,1.2,0,149,0.75,5,47040.15
Q3,2013/2014,Provisional,00V,Q46,Y54,Child,7498,7230,1056,854.4,1.2,0,1,0,0,16640.6
Q3,2013/2014,Provisional,00V,Q46,Y54,Non-Paying Adult,3247,7719,14640,2300.4,1.2,0,33,0,0,27940.6
Q3,2013/2014,Provisional,00V,Q46,Y54,Paying Adult,10000,13380,12048,3100.8,2.4,24,146,0,5,38706.2
